2,0,43
0,0,0
1,0,0
3,0,2
0,466,3
1,392,0
2,294,0
3,131,0
0,0,45
1,0,0
2,0,0
3,0,0
0,587,3
1,440,0
2,294,0
3,117,0
0,0,91
1,0,0
2,0,0
3,0,0
0,440,5
1,392,0
2,294,0
3,147,0
0,0,91
1,0,0
2,0,0
0,440,5
1,392,0
2,294,0
3,0,40
3,147,8
3,0,45
3,185,3
2,0,40
0,0,0
1,0,0
3,0,5
0,440,3
1,392,0
2,294,0
3,147,0
0,0,91
1,0,0
2,0,0
3,0,0
0,440,5
1,392,0
2,294,0
3,147,0
0,0,91
1,0,0
2,0,0
3,0,0
0,392,5
1,294,0
2,73,0
0,0,45
1,0,0
0,370,3
1,294,0
2,0,43
2,73,5
1,0,43
0,0,0
2,0,48
0,466,5
1,73,0
0,0,45
0,523,3
1,0,43
0,0,2
0,466,3
0,0,45
0,523,3
1,98,0
1,0,45
1,147,3
0,0,43
1,0,2
0,392,3
1,196,0
1,0,45
1,147,3
0,0,43
1,0,2
0,523,3
1,98,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,523,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,523,3
1,98,0
1,0,45
1,147,3
0,0,43
1,0,2
0,392,3
1,196,0
1,0,45
1,147,3
0,0,43
1,0,2
0,523,3
1,98,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,523,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,523,3
1,98,0
1,0,45
1,147,3
0,0,43
1,0,2
0,392,3
1,196,0
1,0,45
1,147,3
0,0,43
1,0,2
0,523,3
1,98,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,523,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,523,3
1,98,0
1,0,45
1,147,3
0,0,43
1,0,2
0,392,3
1,196,0
1,0,45
0,0,46
0,466,101
0,0,45
0,523,3
0,0,45
0,587,3
1,131,0
1,0,45
1,196,3
0,0,43
1,0,2
0,587,3
1,262,0
1,0,45
1,196,3
0,0,43
1,0,2
0,523,3
1,131,0
0,0,45
1,0,0
0,466,3
1,196,0
0,0,45
1,0,0
0,523,3
1,262,0
0,0,45
1,0,0
0,466,3
1,196,0
0,0,45
1,0,0
0,587,3
1,131,0
1,0,45
1,196,3
0,0,43
1,0,2
0,587,3
1,262,0
1,0,45
1,196,3
0,0,43
1,0,2
0,523,3
1,131,0
0,0,45
1,0,0
0,466,3
1,196,0
0,0,45
1,0,0
0,523,3
1,262,0
0,0,45
1,0,0
0,466,3
1,196,0
0,0,45
1,0,0
0,587,3
1,147,0
1,0,45
1,220,3
0,0,43
1,0,2
0,587,3
1,294,0
1,0,45
1,220,3
0,0,43
1,0,2
0,523,3
1,147,0
0,0,45
1,0,0
0,466,3
1,220,0
0,0,45
1,0,0
0,523,3
1,294,0
0,0,45
1,0,0
0,466,3
1,220,0
0,0,45
1,0,0
0,587,3
1,147,0
1,0,45
1,220,3
0,0,43
1,0,2
0,587,3
1,294,0
1,0,45
0,0,46
0,523,101
0,0,45
0,466,3
0,0,45
0,440,3
1,220,0
2,110,0
0,0,273
1,0,0
2,0,0
0,392,15
1,196,0
2,98,0
0,0,364
1,0,0
2,0,0
0,196,20
0,0,91
0,392,5
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
1,0,45
1,196,3
0,0,43
1,0,2
0,392,3
1,147,0
0,0,45
1,0,0
0,554,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
0,0,45
1,0,0
0,554,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,392,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
1,0,45
1,196,3
0,0,43
1,0,2
0,392,3
1,147,0
0,0,45
1,0,0
0,554,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
0,0,45
1,0,0
0,554,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,392,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
1,0,45
1,196,3
0,0,43
1,0,2
0,392,3
1,147,0
0,0,45
1,0,0
0,554,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
0,0,45
1,0,0
0,554,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,392,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
1,0,45
1,196,3
0,0,43
1,0,2
0,392,3
1,147,0
0,0,45
1,0,0
0,554,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
0,0,45
1,0,0
0,554,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,523,3
1,131,0
0,0,45
1,0,0
0,784,3
1,196,0
1,0,45
1,262,3
0,0,43
1,0,2
0,523,3
1,196,0
0,0,45
1,0,0
0,740,3
1,131,0
0,0,45
1,0,0
0,784,3
1,196,0
0,0,45
1,0,0
0,740,3
1,262,0
0,0,45
1,0,0
0,622,3
1,196,0
0,0,45
1,0,0
0,523,3
1,131,0
0,0,45
1,0,0
0,784,3
1,196,0
1,0,45
1,262,3
0,0,43
1,0,2
0,523,3
1,196,0
0,0,45
1,0,0
0,740,3
1,131,0
0,0,45
1,0,0
0,784,3
1,196,0
0,0,45
1,0,0
0,740,3
1,262,0
0,0,45
1,0,0
0,622,3
1,196,0
0,0,45
1,0,0
0,587,3
1,147,0
0,0,45
1,0,0
0,880,3
1,220,0
1,0,45
1,294,3
0,0,43
1,0,2
0,587,3
1,220,0
0,0,45
1,0,0
0,784,3
1,147,0
0,0,45
1,0,0
0,587,3
1,220,0
1,0,45
1,294,3
0,0,43
1,0,2
0,523,3
1,220,0
1,0,45
1,147,3
1,0,45
1,220,3
1,0,45
1,294,3
0,0,38
1,0,7
0,220,3
0,0,45
0,73,3
0,0,91
0,73,5
0,0,91
0,466,5
0,0,91
0,466,5
0,0,136
0,466,8
0,0,91
0,466,5
0,0,91
0,466,5
0,0,91
0,466,5
0,0,91
0,392,5
0,0,45
0,523,3
1,440,0
0,0,91
1,0,0
0,466,5
1,392,0
0,0,91
1,0,0
0,466,5
1,392,0
0,0,136
1,0,0
0,466,8
1,392,0
0,0,91
1,0,0
0,466,5
1,392,0
0,0,91
1,0,0
0,466,5
1,392,0
0,0,91
1,0,0
0,466,5
1,392,0
0,0,91
1,0,0
0,466,5
1,392,0
0,0,45
1,0,0
0,523,3
1,440,0
0,0,91
1,0,0
0,466,5
1,392,0
2,294,0
0,0,91
1,0,0
2,0,0
0,466,5
1,392,0
2,294,0
0,0,136
1,0,0
2,0,0
0,466,8
1,392,0
2,294,0
0,0,91
1,0,0
2,0,0
0,466,5
1,392,0
2,294,0
0,0,91
1,0,0
2,0,0
0,466,5
1,392,0
2,294,0
0,0,91
1,0,0
2,0,0
0,466,5
1,392,0
2,294,0
0,0,91
1,0,0
2,0,0
0,466,5
1,392,0
2,294,0
0,0,45
1,0,0
2,0,0
0,587,3
1,440,0
2,294,0
0,0,91
1,0,0
2,0,0
0,440,5
1,392,0
2,294,0
0,0,91
1,0,0
2,0,0
0,440,5
1,392,0
2,294,0
0,0,136
1,0,0
2,0,0
0,440,8
1,392,0
2,294,0
0,0,91
1,0,0
2,0,0
0,440,5
1,392,0
2,294,0
0,0,91
1,0,0
2,0,0
0,392,5
1,294,0
0,0,45
1,0,0
0,370,3
1,294,0
0,0,91
1,0,0
0,466,197
1,392,0
2,98,0
0,0,91
1,0,0
0,466,5
1,392,0
2,0,40
2,98,8
2,0,45
2,117,3
1,0,40
0,0,0
2,0,5
0,466,3
1,392,0
2,98,0
0,0,91
1,0,0
2,0,0
0,466,5
1,392,0
2,98,0
0,0,91
1,0,0
2,0,0
0,466,5
1,392,0
2,98,0
0,0,91
1,0,0
2,0,0
0,466,5
1,392,0
2,98,0
2,0,45
2,117,3
1,0,43
0,0,0
2,0,2
0,466,3
1,392,0
2,98,0
0,0,45
1,0,0
2,0,0
0,523,3
1,440,0
2,87,0
0,0,91
1,0,0
2,0,0
0,466,5
1,392,0
2,98,0
0,0,91
1,0,0
0,466,5
1,392,0
2,0,40
2,98,8
2,0,45
2,117,3
1,0,40
0,0,0
2,0,5
0,466,3
1,392,0
2,98,0
0,0,91
1,0,0
2,0,0
0,466,5
1,392,0
2,98,0
0,0,91
1,0,0
2,0,0
0,466,5
1,392,0
2,98,0
0,0,91
1,0,0
2,0,0
0,466,5
1,392,0
2,98,0
2,0,45
2,117,3
1,0,43
0,0,0
2,0,2
0,466,3
1,392,0
2,98,0
0,0,45
1,0,0
2,0,0
0,523,3
1,440,0
2,87,0
0,0,91
1,0,0
2,0,0
0,466,5
1,392,0
2,294,0
3,131,0
0,0,91
1,0,0
2,0,0
0,466,5
1,392,0
2,294,0
3,0,40
3,131,8
3,0,45
3,156,3
2,0,40
0,0,0
1,0,0
3,0,5
0,466,3
1,392,0
2,294,0
3,131,0
0,0,91
1,0,0
2,0,0
3,0,0
0,466,5
1,392,0
2,294,0
3,131,0
0,0,91
1,0,0
2,0,0
3,0,0
0,466,5
1,392,0
2,294,0
3,131,0
0,0,91
1,0,0
2,0,0
3,0,0
0,466,5
1,392,0
2,294,0
3,131,0
3,0,45
3,156,3
2,0,43
0,0,0
1,0,0
3,0,2
0,466,3
1,392,0
2,294,0
3,131,0
0,0,45
1,0,0
2,0,0
3,0,0
0,587,3
1,440,0
2,294,0
3,117,0
0,0,91
1,0,0
2,0,0
3,0,0
0,440,5
1,392,0
2,294,0
3,147,0
0,0,91
1,0,0
2,0,0
0,440,5
1,392,0
2,294,0
3,0,40
3,147,8
3,0,45
3,185,3
2,0,40
0,0,0
1,0,0
3,0,5
0,440,3
1,392,0
2,294,0
3,147,0
0,0,91
1,0,0
2,0,0
3,0,0
0,440,5
1,392,0
2,294,0
3,147,0
0,0,91
1,0,0
2,0,0
3,0,0
0,392,5
1,294,0
2,73,0
0,0,45
1,0,0
0,370,3
1,294,0
2,0,43
2,73,5
1,0,43
0,0,0
2,0,48
0,466,5
1,73,0
0,0,45
0,523,3
1,0,43
0,0,2
0,466,3
0,0,45
0,523,3
1,98,0
1,0,45
1,147,3
0,0,43
1,0,2
0,392,3
1,196,0
1,0,45
1,147,3
0,0,43
1,0,2
0,523,3
1,98,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,523,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,523,3
1,98,0
1,0,45
1,147,3
0,0,43
1,0,2
0,392,3
1,196,0
1,0,45
1,147,3
0,0,43
1,0,2
0,523,3
1,98,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,523,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,523,3
1,98,0
1,0,45
1,147,3
0,0,43
1,0,2
0,392,3
1,196,0
1,0,45
1,147,3
0,0,43
1,0,2
0,523,3
1,98,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,523,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,523,3
1,98,0
1,0,45
1,147,3
0,0,43
1,0,2
0,392,3
1,196,0
1,0,45
0,0,46
0,466,101
0,0,45
0,523,3
0,0,45
0,587,3
1,131,0
1,0,45
1,196,3
0,0,43
1,0,2
0,587,3
1,262,0
1,0,45
1,196,3
0,0,43
1,0,2
0,523,3
1,131,0
0,0,45
1,0,0
0,466,3
1,196,0
0,0,45
1,0,0
0,523,3
1,262,0
0,0,45
1,0,0
0,466,3
1,196,0
0,0,45
1,0,0
0,587,3
1,131,0
1,0,45
1,196,3
0,0,43
1,0,2
0,587,3
1,262,0
1,0,45
1,196,3
0,0,43
1,0,2
0,523,3
1,131,0
0,0,45
1,0,0
0,466,3
1,196,0
0,0,45
1,0,0
0,523,3
1,262,0
0,0,45
1,0,0
0,466,3
1,196,0
0,0,45
1,0,0
0,587,3
1,147,0
1,0,45
1,220,3
0,0,43
1,0,2
0,587,3
1,294,0
1,0,45
1,220,3
0,0,43
1,0,2
0,523,3
1,147,0
0,0,45
1,0,0
0,466,3
1,220,0
0,0,45
1,0,0
0,523,3
1,294,0
0,0,45
1,0,0
0,466,3
1,220,0
0,0,45
1,0,0
0,587,3
1,147,0
1,0,45
1,220,3
0,0,43
1,0,2
0,587,3
1,294,0
1,0,45
0,0,46
0,523,101
0,0,45
0,466,3
0,0,45
0,440,3
1,220,0
2,110,0
0,0,273
1,0,0
2,0,0
0,392,15
1,196,0
2,98,0
0,0,364
1,0,0
2,0,0
0,196,20
0,0,91
0,392,5
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
1,0,45
1,196,3
0,0,43
1,0,2
0,392,3
1,147,0
0,0,45
1,0,0
0,554,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
0,0,45
1,0,0
0,554,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,392,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
1,0,45
1,196,3
0,0,43
1,0,2
0,392,3
1,147,0
0,0,45
1,0,0
0,554,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
0,0,45
1,0,0
0,554,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,392,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
1,0,45
1,196,3
0,0,43
1,0,2
0,392,3
1,147,0
0,0,45
1,0,0
0,554,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
0,0,45
1,0,0
0,554,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,392,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
1,0,45
1,196,3
0,0,43
1,0,2
0,392,3
1,147,0
0,0,45
1,0,0
0,554,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
0,0,45
1,0,0
0,554,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,523,3
1,131,0
0,0,45
1,0,0
0,784,3
1,196,0
1,0,45
1,262,3
0,0,43
1,0,2
0,523,3
1,196,0
0,0,45
1,0,0
0,740,3
1,131,0
0,0,45
1,0,0
0,784,3
1,196,0
0,0,45
1,0,0
0,740,3
1,262,0
0,0,45
1,0,0
0,622,3
1,196,0
0,0,45
1,0,0
0,523,3
1,131,0
0,0,45
1,0,0
0,784,3
1,196,0
1,0,45
1,262,3
0,0,43
1,0,2
0,523,3
1,196,0
0,0,45
1,0,0
0,740,3
1,131,0
0,0,45
1,0,0
0,784,3
1,196,0
0,0,45
1,0,0
0,740,3
1,262,0
0,0,45
1,0,0
0,622,3
1,196,0
0,0,45
1,0,0
0,587,3
1,147,0
0,0,45
1,0,0
0,880,3
1,220,0
1,0,45
1,294,3
0,0,43
1,0,2
0,587,3
1,220,0
0,0,45
1,0,0
0,784,3
1,147,0
0,0,45
1,0,0
0,587,3
1,220,0
1,0,45
1,294,3
0,0,43
1,0,2
0,523,3
1,220,0
1,0,45
1,147,3
1,0,45
1,220,3
1,0,45
1,294,3
0,0,38
1,0,7
0,220,3
0,0,45
0,73,3
0,0,91
0,196,5
1,73,0
0,0,91
1,0,0
0,392,5
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
1,0,45
1,196,3
0,0,43
1,0,2
0,392,3
1,147,0
0,0,45
1,0,0
0,554,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
0,0,45
1,0,0
0,554,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,392,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
1,0,45
1,196,3
0,0,43
1,0,2
0,392,3
1,147,0
0,0,45
1,0,0
0,554,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
0,0,45
1,0,0
0,554,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,392,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
1,0,45
1,196,3
0,0,43
1,0,2
0,392,3
1,147,0
0,0,45
1,0,0
0,554,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
0,0,45
1,0,0
0,554,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,392,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
1,0,45
1,196,3
0,0,43
1,0,2
0,392,3
1,147,0
0,0,45
1,0,0
0,554,3
1,98,0
0,0,45
1,0,0
0,587,3
1,147,0
0,0,45
1,0,0
0,554,3
1,196,0
0,0,45
1,0,0
0,466,3
1,147,0
0,0,45
1,0,0
0,523,3
1,131,0
0,0,45
1,0,0
0,784,3
1,196,0
1,0,45
1,262,3
0,0,43
1,0,2
0,523,3
1,196,0
0,0,45
1,0,0
0,740,3
1,131,0
0,0,45
1,0,0
0,784,3
1,196,0
0,0,45
1,0,0
0,740,3
1,262,0
0,0,45
1,0,0
0,622,3
1,196,0
0,0,45
1,0,0
0,523,3
1,131,0
0,0,45
1,0,0
0,784,3
1,196,0
1,0,45
1,262,3
0,0,43
1,0,2
0,523,3
1,196,0
0,0,45
1,0,0
0,740,3
1,131,0
0,0,45
1,0,0
0,784,3
1,196,0
0,0,45
1,0,0
0,740,3
1,262,0
0,0,45
1,0,0
0,622,3
1,196,0
0,0,45
1,0,0
0,587,3
1,147,0
0,0,45
1,0,0
0,880,3
1,220,0
1,0,45
1,294,3
0,0,43
1,0,2
0,587,3
1,220,0
0,0,45
1,0,0
0,784,3
1,147,0
0,0,45
1,0,0
0,587,3
1,220,0
1,0,45
1,294,3
0,0,43
1,0,2
0,523,3
1,220,0
0,0,45
1,0,0
0,523,3
1,147,0
1,0,45
1,220,3
1,0,45
1,294,3
0,0,40
1,0,5
0,220,3
0,0,45
0,73,3
0,0,91
0,73,5
0,0,364
0,196,116
1,147,0
2,98,0
3,49,0
0,0,273
1,0,0
2,0,0
3,0,0
0,196,15
1,147,0
2,98,0
3,49,0
0,0,273
1,0,0
2,0,0
3,0,0
0,196,207
1,147,0
2,98,0
3,49,0
0,0,273
1,0,0
2,0,0
3,0,0
0,196,15
1,147,0
2,98,0
3,49,0
0,0,273
1,0,0
2,0,0
3,0,0
0,196,207
1,147,0
2,98,0
3,49,0
0,0,273
1,0,0
2,0,0
3,0,0
0,196,15
1,147,0
2,98,0
3,49,0
0,0,273
1,0,0
2,0,0
3,0,0
0,196,207
1,147,0
2,98,0
3,49,0
0,0,273
1,0,0
2,0,0
3,0,0
0,196,15
1,147,0
2,98,0
3,49,0
0,0,273
1,0,0
2,0,0
3,0,0
0,392,15
1,294,0
2,196,0
0,0,182
1,0,0
2,0,0
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
0,0,0
