6,300000,0
0,294,0
0,0,160
0,294,32
0,0,94
0,294,2
0,0,160
0,294,32
0,0,94
0,294,2
0,0,160
0,294,32
0,0,94
0,294,2
0,0,94
0,294,2
0,0,94
0,294,2
0,0,94
0,294,2
0,0,160
0,294,32
0,0,94
0,294,2
0,0,160
0,294,32
0,0,94
0,294,2
0,0,160
0,294,32
0,0,94
0,294,2
0,0,94
0,294,2
0,0,94
0,294,2
0,0,94
0,294,2
1,37,0
2,73,0
0,0,160
0,294,32
0,0,94
0,294,2
0,0,160
0,294,32
1,0,48
2,0,0
0,0,46
0,294,2
1,37,0
2,73,0
0,0,160
0,294,32
1,0,64
2,0,0
0,0,30
0,294,2
1,37,0
2,73,0
0,0,94
0,220,2
0,0,94
0,262,2
1,0,64
2,0,0
0,0,30
0,175,2
1,220,0
2,294,0
3,73,0
4,147,0
0,0,160
1,0,0
2,0,0
3,0,0
4,0,0
0,175,32
1,220,0
2,294,0
3,73,0
4,147,0
3,0,94
4,0,0
3,73,2
4,147,0
0,0,64
1,0,0
2,0,0
0,175,32
1,220,0
2,294,0
3,0,64
4,0,0
0,0,30
1,0,0
2,0,0
0,220,2
1,262,0
2,330,0
3,65,0
4,131,0
0,0,94
1,0,0
2,0,0
3,0,0
4,0,0
0,233,2
1,294,0
2,349,0
3,58,0
4,117,0
0,0,160
1,0,0
2,0,0
3,0,0
4,0,0
0,233,32
1,294,0
2,349,0
3,58,0
4,117,0
3,0,94
4,0,0
3,58,2
4,117,0
0,0,64
1,0,0
2,0,0
0,233,32
1,294,0
2,349,0
3,0,64
4,0,0
0,0,30
1,0,0
2,0,0
0,294,2
1,392,0
2,58,0
3,117,0
0,0,94
1,0,0
2,0,0
3,0,0
0,220,2
1,262,0
2,330,0
3,55,0
4,110,0
0,0,160
1,0,0
2,0,0
3,0,0
4,0,0
0,220,32
1,262,0
2,330,0
3,55,0
4,110,0
3,0,94
4,0,0
3,55,2
4,110,0
0,0,64
1,0,0
2,0,0
0,220,32
1,294,0
3,0,64
4,0,0
0,0,30
1,0,0
0,196,2
1,262,0
2,55,0
3,110,0
0,0,94
1,0,0
2,0,0
3,0,0
0,220,2
1,262,0
2,73,0
3,147,0
0,0,94
1,0,0
0,220,2
1,294,0
2,0,64
3,0,0
2,73,32
3,147,0
0,0,64
1,0,0
2,0,30
3,0,0
0,73,2
1,147,0
2,220,96
0,0,64
1,0,0
2,0,30
0,262,2
1,73,0
2,147,0
0,0,94
1,0,0
2,0,0
0,175,2
1,233,0
2,294,0
3,58,0
4,117,0
0,0,160
1,0,0
2,0,0
3,0,0
4,0,0
0,175,32
1,233,0
2,294,0
3,58,0
4,117,0
3,0,94
4,0,0
3,58,2
4,117,0
0,0,64
1,0,0
2,0,0
0,233,32
1,294,0
3,0,64
4,0,0
0,0,30
1,0,0
0,233,2
1,330,0
2,58,0
3,117,0
0,0,94
1,0,0
2,0,0
3,0,0
0,220,2
1,262,0
2,349,0
3,44,0
4,87,0
0,0,160
1,0,0
2,0,0
3,0,0
4,0,0
0,220,32
1,262,0
2,349,0
3,44,0
4,87,0
3,0,94
4,0,0
3,44,2
4,87,0
0,0,64
1,0,0
2,0,0
0,262,32
1,349,0
3,0,64
4,0,0
0,0,30
1,0,0
0,262,2
1,392,0
2,44,0
3,87,0
0,0,94
1,0,0
2,0,0
3,0,0
0,262,2
1,330,0
2,65,0
3,131,0
0,0,160
1,0,0
2,0,0
3,0,0
0,262,32
1,330,0
2,65,0
3,131,0
2,0,94
3,0,0
2,55,2
3,110,0
0,0,64
1,0,0
0,220,32
1,294,0
2,0,64
3,0,0
0,0,30
1,0,0
0,262,2
1,55,0
2,110,0
0,0,94
1,0,0
2,0,0
0,175,2
1,220,0
2,294,0
3,73,0
4,147,0
0,0,160
1,0,0
2,0,0
3,0,0
4,0,0
0,73,32
1,147,0
0,0,94
1,0,0
0,73,2
1,147,0
2,220,96
0,0,64
1,0,0
2,0,30
0,262,2
1,73,0
2,147,0
0,0,94
1,0,0
2,0,0
0,175,2
1,220,0
2,294,0
3,73,0
4,147,0
0,0,160
1,0,0
2,0,0
3,0,0
4,0,0
0,175,32
1,220,0
2,294,0
3,73,0
4,147,0
3,0,94
4,0,0
3,73,2
4,147,0
0,0,64
1,0,0
2,0,0
0,220,32
1,294,0
3,0,64
4,0,0
0,0,30
1,0,0
0,220,2
1,349,0
2,73,0
3,147,0
0,0,94
1,0,0
2,0,0
3,0,0
0,233,2
1,294,0
2,392,0
3,58,0
4,117,0
0,0,160
1,0,0
2,0,0
3,0,0
4,0,0
0,233,32
1,294,0
2,392,0
3,58,0
4,117,0
3,0,94
4,0,0
3,58,2
4,117,0
0,0,64
1,0,0
2,0,0
0,294,32
1,392,0
3,0,64
4,0,0
0,0,30
1,0,0
0,294,2
1,440,0
2,58,0
3,117,0
0,0,94
1,0,0
2,0,0
3,0,0
0,294,2
1,392,0
2,466,0
3,49,0
4,98,0
0,0,160
1,0,0
2,0,0
3,0,0
4,0,0
0,294,32
1,392,0
2,466,0
3,49,0
4,98,0
3,0,94
4,0,0
3,49,2
4,98,0
0,0,64
1,0,0
2,0,0
0,349,32
1,440,0
3,0,64
4,0,0
0,0,30
1,0,0
0,330,2
1,392,0
2,49,0
3,98,0
0,0,94
1,0,0
2,0,0
3,0,0
0,349,2
1,440,0
2,73,0
3,147,0
0,0,94
1,0,0
0,294,2
2,0,64
3,0,0
1,73,32
2,147,0
0,0,64
1,0,30
2,0,0
0,73,2
1,147,0
2,294,96
0,0,64
1,0,0
2,0,30
0,330,2
1,73,0
2,147,0
0,0,94
1,0,0
2,0,0
0,233,2
1,294,0
2,349,0
3,58,0
4,117,0
0,0,160
1,0,0
2,0,0
3,0,0
4,0,0
0,233,32
1,294,0
2,349,0
3,58,0
4,117,0
3,0,94
4,0,0
3,58,2
4,117,0
0,0,64
1,0,0
2,0,0
0,233,32
1,294,0
2,392,0
3,0,64
4,0,0
3,58,32
4,117,0
0,0,64
1,0,0
2,0,0
3,0,30
4,0,0
0,349,2
1,440,0
2,73,0
3,147,0
0,0,94
1,0,0
0,294,2
2,0,64
3,0,0
1,73,32
2,147,0
0,0,64
1,0,30
2,0,0
0,73,2
1,147,0
2,294,96
0,0,64
1,0,0
2,0,30
0,349,2
1,73,0
2,147,0
0,0,94
1,0,0
2,0,0
0,220,2
1,277,0
2,330,0
3,55,0
4,110,0
0,0,160
1,0,0
2,0,0
3,0,0
4,0,0
0,220,32
1,277,0
2,330,0
3,55,0
4,110,0
3,0,94
4,0,0
3,55,2
4,110,0
0,0,64
1,0,0
2,0,0
0,294,32
1,349,0
3,0,64
4,0,0
0,0,30
1,0,0
0,247,2
1,294,0
2,55,0
3,110,0
0,0,94
1,0,0
2,0,0
3,0,0
0,220,2
1,277,0
2,330,0
3,55,0
4,110,0
0,0,94
1,0,0
2,0,0
3,0,66
4,0,0
0,55,32
1,110,0
0,0,94
1,0,0
0,55,2
1,110,0
2,440,96
0,0,64
1,0,0
2,0,30
0,523,2
1,55,0
2,110,0
0,0,94
1,0,0
2,0,0
0,349,2
1,440,0
2,587,0
3,73,0
4,147,0
0,0,160
1,0,0
2,0,0
3,0,0
4,0,0
0,349,32
1,440,0
2,587,0
3,73,0
4,147,0
3,0,94
4,0,0
3,73,2
4,147,0
0,0,64
1,0,0
2,0,0
0,349,32
1,440,0
2,587,0
3,0,64
4,0,0
0,0,30
1,0,0
2,0,0
0,440,2
1,523,0
2,659,0
3,65,0
4,131,0
0,0,94
1,0,0
2,0,0
3,0,0
4,0,0
0,466,2
1,587,0
2,698,0
3,58,0
4,117,0
0,0,160
1,0,0
2,0,0
3,0,0
4,0,0
0,466,32
1,587,0
2,698,0
3,58,0
4,117,0
3,0,94
4,0,0
3,58,2
4,117,0
0,0,64
1,0,0
2,0,0
0,466,32
1,587,0
2,698,0
3,0,64
4,0,0
0,0,30
1,0,0
2,0,0
0,587,2
1,784,0
2,58,0
3,117,0
0,0,94
1,0,0
2,0,0
